match_id,puuid,tier,win,kills,deaths,assists,kda,champion,role,visionScore,damage,damageTaken,goldEarned,champLevel,cs_total,gameDuration,gameCreation,queueId,gameMode,cs_per_min,damage_per_min,vision_per_min
EUW1_7813697226,syE_wJoWlNqQeru0_1MGkv7NhV9jlRq7shhfQkKRAYJug3jmrkIuvGquFkLV-YNpxvTVOYUgvk-e_Q,MASTER,1,4,11,6,0.9090909090909091,Yasuo,TOP,31,35954,36267,12042,18,260,1870,1775600009021,420,CLASSIC,8.342245989304812,1153.6042780748662,0.9946524064171123
EUW1_7813697226,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,20,3,9,9.666666666666666,Pantheon,JUNGLE,40,42618,34869,18207,17,210,1870,1775600009021,420,CLASSIC,6.737967914438502,1367.422459893048,1.2834224598930482
EUW1_7813697226,c2GzEzBVGXXAwAjIbFUoDVY_XDmgCxb4PFGWaD-ZZPqsoIdVc783_SfIB0Qbiqk8oUO9RVraDWjiYw,GRANDMASTER,1,6,8,19,3.125,TwistedFate,MIDDLE,29,23327,31587,15543,18,240,1870,1775600009021,420,CLASSIC,7.7005347593582885,748.4598930481283,0.9304812834224598
EUW1_7813697226,f8mDMpPZaO9HnlA_0BOzpQrRYkyJ5dSFRARNkYa4oaWxML8p3AlFEK-whIVHxgvXCGBjMCfODYSSvA,CHALLENGER,1,10,4,24,8.5,Swain,BOTTOM,23,42153,36706,17545,17,232,1870,1775600009021,420,CLASSIC,7.443850267379679,1352.5026737967914,0.7379679144385026
EUW1_7813697226,k23BcYxhmTWDAdL9F95lbPHmHyBaxOhInklnSA_mIqzXAjn0PnvMrhPRkYQCjQqU0RLDpPFu5VKRlg,GRANDMASTER,1,2,5,33,7.0,Rell,UTILITY,121,10739,25080,10744,14,30,1870,1775600009021,420,CLASSIC,0.9625668449197861,344.5668449197861,3.8823529411764706
EUW1_7813568643,Mz2vxXxSijBbysFq1CrSeh6WDJ97I0m3_JrYLUhz-RMYFT7Nm9SXQbhFntUw6lyIDSKOln0csr61sw,CHALLENGER,1,16,4,8,6.0,Jayce,TOP,27,49266,23398,18409,18,242,1721,1775593558579,420,CLASSIC,8.436955258570599,1717.582800697269,0.9413131900058106
EUW1_7813568643,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,4,4,9,3.25,Aatrox,JUNGLE,38,19944,32607,12209,17,236,1721,1775593558579,420,CLASSIC,8.227774549680419,695.3166763509587,1.3248111563044742
EUW1_7813568643,pMp2TVHEbJd2zX1yWpP22JgEW1q7Ro-0JawH01A305S2brGqnLXJ5zfmc57JK8I8bWDFS5TuPzDzJw,CHALLENGER,1,4,8,8,1.5,Sylas,MIDDLE,26,18193,29363,9971,14,163,1721,1775593558579,420,CLASSIC,5.68274259151656,634.2707728065078,0.9064497385241139
EUW1_7813568643,EB2OFoB-48ZX4q3VThFAXofT-wyeIpeiUE0IQhbZ_jt4ZKtKPCZaDRK-m74VS1PPLKWP-Bj-3-eGnw,MASTER,1,4,9,7,1.2222222222222223,Corki,BOTTOM,24,23158,29486,12058,14,214,1721,1775593558579,420,CLASSIC,7.460778617083091,807.3678094131319,0.8367228355607205
EUW1_7813568643,qf29Pl1k0bQ1fy4M8vqP9ZZ2Z54on_8d7e3n_rp706GDmoqAhrG6sVSFANeo6Zl2m5GyRvX7GQzllQ,GRANDMASTER,1,1,9,20,2.3333333333333335,Nami,UTILITY,65,12737,19892,8779,13,18,1721,1775593558579,420,CLASSIC,0.6275421266705403,444.0557815223707,2.266124346310285
EUW1_7813568643,Z-xaqHlLWTRM1tG6MqJRGFaHj28ZAJzCLKKkrjPeeGMvSDaZIv7wsCS6YWCLSd4QAiJisys9AwL7HQ,CHALLENGER,0,3,10,9,1.2,Skarner,TOP,23,16426,36563,8441,14,145,1721,1775593558579,420,CLASSIC,5.05520046484602,572.6670540383498,0.8018593840790238
EUW1_7813568643,1gY1awx0dEqTdo3fbGSRO1jxQRZ-c7YtBYDPYBryMuecRtTOd7sWCycWiQP6joVRMfAPLfJhENLZfw,CHALLENGER,0,2,5,20,4.4,JarvanIV,JUNGLE,42,14694,39502,10692,14,175,1721,1775593558579,420,CLASSIC,6.10110400929692,512.2835560720512,1.464264962231261
EUW1_7813568643,Jkp5cTAwjSKEtyLcuqA_Pz-Qp8ANv3x17WPUFVdjwzNR-ncxkl_HNQZkqu0c2c4dFNpB9iYeuZZHBQ,GRANDMASTER,0,13,4,4,4.25,Viktor,MIDDLE,15,30012,20924,12326,15,204,1721,1775593558579,420,CLASSIC,7.112144102266124,1046.321905868681,0.5229517722254503
EUW1_7813568643,wXFgFN4t_J4Z-F7sa7gzTlqykvB3zfRh43GFRnugtx-bhB6XMcdv6A3OFTLBlKVk35bBKHqYv0RpmA,CHALLENGER,0,14,6,8,3.6666666666666665,Kalista,BOTTOM,32,38754,34793,16769,14,266,1721,1775593558579,420,CLASSIC,9.273678094131318,1351.0981987216735,1.115630447414294
EUW1_7813568643,AmCKOJYZKPS4yxXtQUfHLEqHDUZkeTgxIwIWsK3yX3GVsQhu8vdtdDFoK5HJYPM9VCmk1TcSLg6fdw,CHALLENGER,0,2,5,26,5.6,Soraka,UTILITY,92,11389,19858,8889,12,19,1721,1775593558579,420,CLASSIC,0.6624055781522371,397.0598489250436,3.207437536316095
EUW1_7813505730,v2wfueu2arp-k13HY2KctQQojvIQYh1aIc-HLNwfb_TKqgckdxJP3SrD33mxWYMVM1hb35CrRqsnHA,GRANDMASTER,0,2,10,5,0.7,Ambessa,TOP,26,19095,33528,10600,17,207,2014,1775590978453,420,CLASSIC,6.166832174776563,568.8679245283018,0.7745779543197616
EUW1_7813505730,J74KGm2amNbDVAt-ehutUpJrxt--2dW-pkG7AUqU8CYWnZYFJMEZ2kOv-5Lcf_nv7H51KRnzQXDDwQ,CHALLENGER,0,7,6,11,3.0,Shaco,JUNGLE,35,37850,36032,14098,17,199,2014,1775590978453,420,CLASSIC,5.928500496524329,1127.6067527308837,1.0427010923535251
EUW1_7813505730,cRAeQC07wsmazN_kM32pD75Y2HL5EYM7Zo3nXG3fcm_2o_BlODdkpFqG_WAchj9wpAF5yyBbqrwlrw,CHALLENGER,0,5,3,6,3.6666666666666665,Kassadin,MIDDLE,40,36489,43243,13544,18,311,2014,1775590978453,420,CLASSIC,9.26514399205561,1087.0605759682223,1.1916583912611718
EUW1_7813505730,wXFgFN4t_J4Z-F7sa7gzTlqykvB3zfRh43GFRnugtx-bhB6XMcdv6A3OFTLBlKVk35bBKHqYv0RpmA,CHALLENGER,0,13,14,6,1.3571428571428572,Kalista,BOTTOM,38,49081,58828,18662,15,269,2014,1775590978453,420,CLASSIC,8.013902681231379,1462.1946375372393,1.1320754716981132
EUW1_7813505730,AmCKOJYZKPS4yxXtQUfHLEqHDUZkeTgxIwIWsK3yX3GVsQhu8vdtdDFoK5HJYPM9VCmk1TcSLg6fdw,CHALLENGER,0,2,9,21,2.5555555555555554,Soraka,UTILITY,119,12393,30017,10661,14,29,2014,1775590978453,420,CLASSIC,0.8639523336643494,369.2055610724925,3.5451837140019857
EUW1_7813505730,tViEtJUGHrhW_tntyfYDlRwf8DrhKKJ5HNjg4gxmUmmURhL62IlT38laVxgWpQi1_Bp42Rvgfpl-tw,GRANDMASTER,1,8,3,13,7.0,Anivia,TOP,31,32806,34720,15102,19,270,2014,1775590978453,420,CLASSIC,8.043694141012908,977.33862959285,0.923535253227408
EUW1_7813505730,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,16,3,18,11.333333333333334,JarvanIV,JUNGLE,55,40463,34736,18265,18,244,2014,1775590978453,420,CLASSIC,7.2691161866931475,1205.4518371400197,1.638530287984111
EUW1_7813505730,gITnGto3BbLgh-p9T6TnUyXecoFxjloyo5ZRjiRudWWyUWWeqT90XKjBKxrOYv8MJKSAOLA_tEAE5A,CHALLENGER,1,5,5,14,3.8,KSante,MIDDLE,33,32308,51871,12721,17,235,2014,1775590978453,420,CLASSIC,7.000993048659383,962.5024826216484,0.9831181727904666
EUW1_7813505730,2UVnIo7M52raKkKN1vr05IY2CNzWZcmbVqcr5wTgXO_H2NN44bvlGBpNh9PgLV3LLVdwgvAhReMD5g,GRANDMASTER,1,10,11,14,2.1818181818181817,Corki,BOTTOM,12,49772,33651,18491,16,271,2014,1775590978453,420,CLASSIC,8.073485600794438,1482.780536246276,0.3574975173783515
EUW1_7813505730,3MBxjusOka3SiYUZLU6YuydcnzU7-2KOSiNMDqD3VxytXpTI0YsZ53FBAp6Uj6zimS-SkKkTnYeXUQ,GRANDMASTER,1,3,7,27,4.285714285714286,Rell,UTILITY,98,18026,31127,10663,14,35,2014,1775590978453,420,CLASSIC,1.0427010923535251,537.0208540218471,2.9195630585898704
EUW1_7813441358,627nQTO0TKvvU4BpN1uieiWtIRBF9ukVbfkLdVUgGTeryH3Aid33tc5z7pLDp_Z8rkgpTwgU5LVCfg,CHALLENGER,0,0,7,1,0.14285714285714285,Ambessa,TOP,21,17529,26715,7562,14,172,1467,1775588484918,420,CLASSIC,7.034764826175869,716.9325153374233,0.8588957055214724
EUW1_7813441358,cRAeQC07wsmazN_kM32pD75Y2HL5EYM7Zo3nXG3fcm_2o_BlODdkpFqG_WAchj9wpAF5yyBbqrwlrw,CHALLENGER,0,2,5,5,1.4,JarvanIV,JUNGLE,18,8817,25915,9480,13,169,1467,1775588484918,420,CLASSIC,6.912065439672801,360.6134969325154,0.7361963190184049
EUW1_7813441358,RpZQtLGH6e1kuHeneKbURLLMD4UWpO4fxDOIWdtqylHn1CsiojjIRcqSsp4nsoKk2-iN67yF7vGuPg,CHALLENGER,0,3,4,5,2.0,Azir,MIDDLE,32,17100,18443,11300,15,256,1467,1775588484918,420,CLASSIC,10.47034764826176,699.3865030674847,1.30879345603272
EUW1_7813441358,9KbSt6MzW8zmXjCIntwWyMrdVFgqf5wyKylOK2YN7SPZdKmx2eZ9lE9RQhGtlXRPXYHG1tzuqlBmog,MASTER,0,5,5,1,1.2,Kaisa,BOTTOM,17,15873,16821,11205,12,199,1467,1775588484918,420,CLASSIC,8.139059304703476,649.2024539877301,0.6952965235173825
EUW1_7813441358,o1FY1NkUwVrnlJPX9Y_xJ12uwnhmMCRwmjyFrL6M38eHRrVhMT64KiwCoRxJt9cMXxvcNz0AjpuV6Q,MASTER,0,1,9,7,0.8888888888888888,Bard,UTILITY,69,16110,22913,6888,10,23,1467,1775588484918,420,CLASSIC,0.9406952965235174,658.8957055214725,2.8220858895705523
EUW1_7813441358,OP9cH99sIDECxw6udWkp7WF_xuzy2lFHDYQA0iFgJfPBJ4MYGEtr-ElcUwbF0LSha7ZEDV2-JYsoOA,MASTER,1,3,1,12,15.0,Ornn,TOP,16,14025,26596,8621,15,141,1467,1775588484918,420,CLASSIC,5.766871165644172,573.6196319018405,0.65439672801636
EUW1_7813441358,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,9,1,14,23.0,Vi,JUNGLE,46,26753,26272,11871,15,177,1467,1775588484918,420,CLASSIC,7.2392638036809815,1094.1922290388547,1.8813905930470347
EUW1_7813441358,RAs-nZP4SQnd2-sdOttAUjmTTIjNnIaAZPIarsGRhoSBFpqtjGal6dL2OYwr-Aq9cxlB4t-qFsbVog,GRANDMASTER,1,8,2,9,8.5,Xerath,MIDDLE,14,17976,11264,12125,15,204,1467,1775588484918,420,CLASSIC,8.343558282208589,735.2147239263804,0.5725971370143149
EUW1_7813441358,EVSDw4FVXC2JRvYJhQZWrqi3WyJXqZ5qex65Jnom5LRr3QJypN-idkkKTpf3mVLBfVqmyv-VzVwe_A,GRANDMASTER,1,8,4,7,3.75,Yunara,BOTTOM,10,26008,18103,13778,14,229,1467,1775588484918,420,CLASSIC,9.366053169734151,1063.7218813905931,0.40899795501022496
EUW1_7813441358,Q3Sc0Nl_5juhYUIss2wBoaN3UGsDIKKdsILewwH2EAKozvtS7gSa9_1ws69WP1QCagWG7wVxsybudg,CHALLENGER,1,2,3,19,7.0,Lulu,UTILITY,61,11652,14490,7654,12,16,1467,1775588484918,420,CLASSIC,0.65439672801636,476.56441717791415,2.494887525562372
EUW1_7813380771,oQWXvYuzYw0Gep54tjngdANO83UeQijSuD5PUWXAz367WjbAlcH8dQJ9qbfyNbJaCiZkCn8TBkwERQ,GRANDMASTER,0,12,4,10,5.5,Shen,TOP,35,27729,47410,16462,19,233,2114,1775585862939,420,CLASSIC,6.613055818353831,787.0104068117313,0.9933774834437086
EUW1_7813380771,cRAeQC07wsmazN_kM32pD75Y2HL5EYM7Zo3nXG3fcm_2o_BlODdkpFqG_WAchj9wpAF5yyBbqrwlrw,CHALLENGER,0,8,7,10,2.5714285714285716,DrMundo,JUNGLE,49,34505,86385,15145,17,240,2114,1775585862939,420,CLASSIC,6.811731315042573,979.3282876064333,1.390728476821192
EUW1_7813380771,lGAMsFyoNuFABpZXmmVrrKfSeOW3be-ZmV4tq4AZk77MWE1SBdqk9PhN0EWduTwWu9xJfKNy6QDSgA,CHALLENGER,0,6,10,9,1.5,Ryze,MIDDLE,63,28822,45951,15743,18,283,2114,1775585862939,420,CLASSIC,8.0321665089877,818.0321665089876,1.7880794701986755
EUW1_7813380771,Q3Sc0Nl_5juhYUIss2wBoaN3UGsDIKKdsILewwH2EAKozvtS7gSa9_1ws69WP1QCagWG7wVxsybudg,CHALLENGER,0,6,6,9,2.5,Draven,BOTTOM,37,28498,21240,18029,16,322,2114,1775585862939,420,CLASSIC,9.139072847682119,808.8363292336802,1.0501419110690633
EUW1_7813380771,EVSDw4FVXC2JRvYJhQZWrqi3WyJXqZ5qex65Jnom5LRr3QJypN-idkkKTpf3mVLBfVqmyv-VzVwe_A,GRANDMASTER,0,1,8,18,2.375,Nautilus,UTILITY,90,11066,38695,10190,15,33,2114,1775585862939,420,CLASSIC,0.9366130558183539,314.077578051088,2.554399243140965
EUW1_7813380771,YMpplcMC4AaZcxH9LG4gAqy4n2wjrA5f9SjESi8_TSzFCK6eqlxy1Nj1h0yiTk2uN6VY4neoV-XRAA,CHALLENGER,1,10,8,7,2.125,Varus,TOP,29,56991,40261,17042,19,266,2114,1775585862939,420,CLASSIC,7.549668874172185,1617.530747398297,0.8230842005676443
EUW1_7813380771,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,1,5,7,21,3.7142857142857144,Ornn,JUNGLE,36,29190,48129,14774,18,226,2114,1775585862939,420,CLASSIC,6.41438032166509,828.476821192053,1.021759697256386
EUW1_7813380771,O6Bn8A4qYG6cHhs0oI27lWCfwIRtoR17hy7Ssk8j8IxhhzpqoLoRhfO__EZiJI8muLoq4lsqvo_R8w,CHALLENGER,1,9,7,6,2.142857142857143,Zed,MIDDLE,23,38325,24684,19936,18,317,2114,1775585862939,420,CLASSIC,8.997161778618732,1087.7483443708609,0.6527909176915799
EUW1_7813380771,dSAOpWUbxfSSu0zOBaQ7PhfPNmZEiQ4wxHg8QQC9JF-ef_Khr2y9oEivdiyU4jTvjFNMjN4M8pQH1g,CHALLENGER,1,9,7,12,3.0,Ezreal,BOTTOM,26,65547,35204,19410,17,300,2114,1775585862939,420,CLASSIC,8.514664143803216,1860.3689687795647,0.7379375591296121
EUW1_7813380771,pYSFmvFDERUPHvze6xR8pNBgkqhqCvXmJkRhkg00-LGPHNZil0EctRpPRFZggphVrqpk1-JAMb4kTQ,CHALLENGER,1,2,4,22,6.0,Nami,UTILITY,115,17866,16232,10384,16,41,2114,1775585862939,420,CLASSIC,1.163670766319773,507.0766319772942,3.2639545884578998
EUW1_7813193147,9F5L1lI2gZNxlwWwcAGRQNaskcDSKXpn2FmRU2K7-OjCWClDL6I3KVeetV75s3X0z16nakudqJjoIA,MASTER,0,7,3,3,3.3333333333333335,Vladimir,TOP,27,39912,40522,13369,18,262,1758,1775576372688,420,CLASSIC,8.9419795221843,1362.1843003412969,0.9215017064846416
EUW1_7813193147,k8U-jWyXQcfhdN_VJJOdctkpRfUgQDjqsCW_FY9GKjYUGTVmLjvW-D6yoB-iWtEfMHSwL7-J8-ChPw,CHALLENGER,0,4,4,11,3.75,JarvanIV,JUNGLE,58,15639,27155,12885,16,207,1758,1775576372688,420,CLASSIC,7.064846416382252,533.7542662116041,1.9795221843003412
EUW1_7813193147,f4C8I2oPNvSP2lncRqsvpH-WPqeil60xG2ZNDrs58NGMb5z2H_ZqDECZeojjEhSeRVbJ1HVylh5uSA,MASTER,0,4,9,1,0.5555555555555556,Lucian,MIDDLE,18,20973,23346,11189,15,219,1758,1775576372688,420,CLASSIC,7.474402730375426,715.80204778157,0.6143344709897611
EUW1_7813193147,ELXOgsmxmVFXIv_quLjtdX9x0Xuwwa5JGRNDSaEf4So2fNPgPfZnU02sBNqOux7Bx3NSHGLZqwZGxA,GRANDMASTER,0,14,6,9,3.8333333333333335,Zeri,BOTTOM,21,51046,25686,19089,16,292,1758,1775576372688,420,CLASSIC,9.965870307167235,1742.1843003412969,0.7167235494880546
EUW1_7813193147,HnWrxzaM4iXPAe3h2E-HqQbtYZMWZ1O8kJuW42fy1rljuVubsUHv46bi0R5EJbbTkVfgqjtzp54nUA,GRANDMASTER,0,3,10,13,1.6,Poppy,UTILITY,98,18331,32290,9054,12,15,1758,1775576372688,420,CLASSIC,0.5119453924914675,625.6313993174061,3.3447098976109215
EUW1_7813193147,-aUkBGSFDUIJAGCg2W4-BQejPVxkG5dU9IY9yoaFlHKzici_H00NyVfw74MBmDnyjZwHxlfSQ3oDcg,MASTER,1,8,5,3,2.2,Kassadin,TOP,25,30232,35969,14310,18,231,1758,1775576372688,420,CLASSIC,7.8839590443686,1031.8088737201365,0.8532423208191126
EUW1_7813193147,otnd7_XAMIpU_4hmwXwD9uN3KpvJskMFZYCuY4-pWw1QccDivIN2FUFdMHOpaGPRhZEhQxyey0OnbQ,MASTER,1,12,5,12,4.8,Fizz,JUNGLE,25,34152,31067,16280,17,222,1758,1775576372688,420,CLASSIC,7.57679180887372,1165.5972696245733,0.8532423208191126
EUW1_7813193147,upp7YXiOZ_IKsRDDCvUOn3q7sqnzSdHyZD7C00XkcqlVJEah96JcPI6aIajfhshEtHDV_7TjyGetQw,GRANDMASTER,1,3,4,8,2.75,Sion,MIDDLE,20,23816,46164,12651,17,247,1758,1775576372688,420,CLASSIC,8.430034129692833,812.8327645051195,0.68259385665529
EUW1_7813193147,02lIZccJKhmEKEjixf-haz-W3aA6IOyYAguuxMKf6leavEv9Ll0wLwWf2FvCn8rC1HeeijEpYBVvww,GRANDMASTER,1,9,9,2,1.2222222222222223,Twitch,BOTTOM,21,20535,22212,14080,15,198,1758,1775576372688,420,CLASSIC,6.757679180887372,700.853242320819,0.7167235494880546
EUW1_7813193147,qNm3455QmkjDf1HCNjiauIbrLl3YijNPO9aa2KmwyecgewqCAu2v-eO4qolVR8ERIYmWyBho8KfjSg,GRANDMASTER,1,0,9,15,1.6666666666666667,Alistar,UTILITY,61,8342,39478,8556,14,38,1758,1775576372688,420,CLASSIC,1.2969283276450512,284.7098976109215,2.0819112627986347
EUW1_7813785990,kCMp8mWNx9L3leqmKepXGXKfCjcwvEFvXqdiVnhTQ6hhIHRttd0Xj1V7e9ikPFERIXpIzHX2sdHwMw,CHALLENGER,0,2,8,6,1.0,Yone,TOP,20,16315,28672,10343,16,224,1662,1775607925408,420,CLASSIC,8.086642599277978,588.9891696750902,0.7220216606498195
EUW1_7813785990,Wt3gVpSCS6snj07ojo4XL1PO6oUGP6hB9FwIqNAD9tcZjEKf6sFVRsXyb6u9D3cfwIS5pcSajHuuTg,CHALLENGER,0,4,7,10,2.0,Graves,JUNGLE,29,15583,22361,13207,16,212,1662,1775607925408,420,CLASSIC,7.653429602888087,562.5631768953069,1.0469314079422383
EUW1_7813785990,c2GzEzBVGXXAwAjIbFUoDVY_XDmgCxb4PFGWaD-ZZPqsoIdVc783_SfIB0Qbiqk8oUO9RVraDWjiYw,GRANDMASTER,0,3,8,7,1.25,TwistedFate,MIDDLE,19,21883,29935,10110,14,164,1662,1775607925408,420,CLASSIC,5.92057761732852,790.0,0.6859205776173285
EUW1_7813785990,pM-1la4VDf88hXeU0_R9g7OAOsqBY15zSXYDe7YgbduEXyR0UT4_v98GNB4l3ysHbjTRvdfpIOabQQ,CHALLENGER,0,7,8,4,1.375,Yasuo,BOTTOM,19,17751,23167,14663,15,233,1662,1775607925408,420,CLASSIC,8.411552346570398,640.8303249097473,0.6859205776173285
EUW1_7813785990,kHNAFNCaMJo2-d5KdUi60a0hN-qrxYYLXOoKBOC1wa-0ct29KFGyN7rksuiD3sqYZatYZTeCtFSAjg,CHALLENGER,0,5,6,10,2.5,Sylas,UTILITY,85,15549,23907,8740,12,24,1662,1775607925408,420,CLASSIC,0.8664259927797834,561.3357400722022,3.068592057761733
EUW1_7813785990,pMp2TVHEbJd2zX1yWpP22JgEW1q7Ro-0JawH01A305S2brGqnLXJ5zfmc57JK8I8bWDFS5TuPzDzJw,CHALLENGER,1,5,5,7,2.4,Qiyana,TOP,22,19996,19381,11788,16,213,1662,1775607925408,420,CLASSIC,7.689530685920578,721.8772563176896,0.7942238267148015
EUW1_7813785990,60yBi7zPq9Y1ZBnXMb_qvK8I9suqmXWw5Ps4JrE09jkML9kZ8wa2mC7zrxx8tk80P_Mw43r90947cA,CHALLENGER,1,15,5,9,4.8,Nidalee,JUNGLE,23,32040,23803,15056,16,181,1662,1775607925408,420,CLASSIC,6.534296028880867,1156.678700361011,0.8303249097472925
EUW1_7813785990,nmK4NnHesoY6A1bwqR-MjgjWZNhK0-CEwdFZ3DBo9mPWVBJ-PO-YmPHiXetv0kyihvfyrIxQk9BDHA,CHALLENGER,1,5,4,15,5.0,Ryze,MIDDLE,17,22815,27157,14772,17,254,1662,1775607925408,420,CLASSIC,9.169675090252708,823.6462093862816,0.6137184115523466
EUW1_7813785990,pnQAkEXdDve2iSvxxR7frG523NZo4cQK2zSXLGxmFZfAAQxCahXe6JW8qoZBgFS6_umOK2pYwdIy5Q,CHALLENGER,1,11,5,7,3.6,Draven,BOTTOM,17,24225,20424,17878,15,227,1662,1775607925408,420,CLASSIC,8.194945848375452,874.5487364620939,0.6137184115523466
EUW1_7813785990,h8ey98mJ9DjYNP01H28jpk14zCQ2Yy-yZwgHPiKiidB18cnKrsBBAb4NY0FyJCDfDz3k7Kw7T8QAEQ,GRANDMASTER,1,1,2,21,11.0,Nautilus,UTILITY,81,10803,23691,9211,12,26,1662,1775607925408,420,CLASSIC,0.9386281588447654,390.0,2.924187725631769
EUW1_7813769153,tFAwMSD9QeVsFSDMK34wncr0tWZLAFB4hrtd2imDTqV3X-HuuEy_eMR_lQAFCMSqYNvkS4olGR7Zyg,MASTER,1,8,6,3,1.8333333333333333,Mordekaiser,TOP,16,15226,29743,11063,17,187,1631,1775605808071,420,CLASSIC,6.879215205395463,560.1226241569589,0.5885959534028203
EUW1_7813769153,60yBi7zPq9Y1ZBnXMb_qvK8I9suqmXWw5Ps4JrE09jkML9kZ8wa2mC7zrxx8tk80P_Mw43r90947cA,CHALLENGER,1,5,5,11,3.2,Nidalee,JUNGLE,30,17590,30448,11466,15,184,1631,1775605808071,420,CLASSIC,6.768853464132434,647.0876762722256,1.1036174126302882
EUW1_7813769153,afENwh6wZjfJPorrWSfVp7Y4rJoKZObbM8I_sC5hta8UZz5h0G5Apf1jFDj_DUwKINiIuzvDeIJetA,CHALLENGER,1,8,4,5,3.25,Yone,MIDDLE,15,22900,28761,14377,16,260,1631,1775605808071,420,CLASSIC,9.564684242795831,842.4279583077866,0.5518087063151441
EUW1_7813769153,_UuW4vvy1lwCIro2scyA65KKV7Ov7j5qq6H0afGMTbGALhhC70Ohrx-RC5c4Q1AMdbInW8YXBsA5_w,GRANDMASTER,1,20,6,4,4.0,Ezreal,BOTTOM,26,42069,32395,17115,16,228,1631,1775605808071,420,CLASSIC,8.38749233599019,1547.6026977314532,0.9564684242795831
EUW1_7813769153,h8ey98mJ9DjYNP01H28jpk14zCQ2Yy-yZwgHPiKiidB18cnKrsBBAb4NY0FyJCDfDz3k7Kw7T8QAEQ,GRANDMASTER,1,2,4,23,6.25,Karma,UTILITY,75,12674,27683,9366,14,33,1631,1775605808071,420,CLASSIC,1.213979153893317,466.24156958920906,2.7590435315757205
EUW1_7813769153,ipzpvL1xn3IwqkVVi1H8LVzu9XEGJu0St5-BCdyqpcDNj388_BJ0pag7-4X1i5473bIz8Sdrc5qvCA,GRANDMASTER,0,1,7,10,1.5714285714285714,Viktor,TOP,25,24156,19612,9680,16,218,1631,1775605808071,420,CLASSIC,8.019619865113427,888.632740649908,0.9196811771919068
EUW1_7813769153,ztNhAVC30Mq-uhIB_Ul4elzpMdxoXW_JANCfjVetj6PMxiCzjFkN8FiGUx4HfupRgAOAqyBDIaJBBA,CHALLENGER,0,9,4,7,4.0,Nocturne,JUNGLE,36,21820,33387,12974,15,176,1631,1775605808071,420,CLASSIC,6.474555487431024,802.6977314530963,1.3243408951563458
EUW1_7813769153,rmKJl_rhni6Dh-RAHgNkZr2jCGQrJvgywYK4ywPZdiJ2_Lb6xno1z8nTz8IkaVa0JzszVREf0aixyQ,MASTER,0,9,7,3,1.7142857142857142,Aurora,MIDDLE,20,29876,22925,11978,15,177,1631,1775605808071,420,CLASSIC,6.5113427345187,1099.0557939914163,0.7357449417535254
EUW1_7813769153,EVSDw4FVXC2JRvYJhQZWrqi3WyJXqZ5qex65Jnom5LRr3QJypN-idkkKTpf3mVLBfVqmyv-VzVwe_A,GRANDMASTER,0,3,13,5,0.6153846153846154,Draven,BOTTOM,11,29771,27500,10605,13,196,1631,1775605808071,420,CLASSIC,7.210300429184549,1095.1931330472103,0.404659717964439
EUW1_7813769153,Q3Sc0Nl_5juhYUIss2wBoaN3UGsDIKKdsILewwH2EAKozvtS7gSa9_1ws69WP1QCagWG7wVxsybudg,CHALLENGER,0,3,12,9,1.0,Twitch,UTILITY,52,15528,25735,8203,12,30,1631,1775605808071,420,CLASSIC,1.1036174126302882,571.2323727774371,1.9129368485591662
EUW1_7813756520,IN6JaqLRaSAupnVpX-NPYJ3nJfG7bjM4-PBRBxlmCJuw3DVCSjnZK6qqQvkuuR2vpUECVj1jLDSLvg,GRANDMASTER,0,2,6,1,0.5,Ambessa,TOP,24,17186,23697,7544,14,161,1386,1775604014040,420,CLASSIC,6.969696969696969,743.982683982684,1.0389610389610389
EUW1_7813756520,60yBi7zPq9Y1ZBnXMb_qvK8I9suqmXWw5Ps4JrE09jkML9kZ8wa2mC7zrxx8tk80P_Mw43r90947cA,CHALLENGER,0,6,3,4,3.3333333333333335,LeeSin,JUNGLE,31,16872,21118,9759,13,148,1386,1775604014040,420,CLASSIC,6.406926406926407,730.3896103896103,1.3419913419913418
EUW1_7813756520,afENwh6wZjfJPorrWSfVp7Y4rJoKZObbM8I_sC5hta8UZz5h0G5Apf1jFDj_DUwKINiIuzvDeIJetA,CHALLENGER,0,4,6,4,1.3333333333333333,Azir,MIDDLE,15,23095,21134,10018,13,196,1386,1775604014040,420,CLASSIC,8.484848484848484,999.7835497835497,0.6493506493506493
